OTUs,Domain,Phylum,Class,Order,Family,Genus,Species
123,s_[Clostridium]_innocuum,s_[Clostridium]_innocuum,s_[Clostridium]_innocuum,s_[Clostridium]_innocuum,s_[Clostridium]_innocuum,s_[Clostridium]_innocuum,s_[Clostridium]_innocuum
124,s_Hymenobacter_sp._DG25B,s_Hymenobacter_sp._DG25B,s_Hymenobacter_sp._DG25B,s_Hymenobacter_sp._DG25B,s_Hymenobacter_sp._DG25B,s_Hymenobacter_sp._DG25B,s_Hymenobacter_sp._DG25B
125,s_Fibrella_aestuarina,s_Fibrella_aestuarina,s_Fibrella_aestuarina,s_Fibrella_aestuarina,s_Fibrella_aestuarina,s_Fibrella_aestuarina,s_Fibrella_aestuarina
126,s_Pseudomonas_aeruginosa,s_Pseudomonas_aeruginosa,s_Pseudomonas_aeruginosa,s_Pseudomonas_aeruginosa,s_Pseudomonas_aeruginosa,s_Pseudomonas_aeruginosa,s_Pseudomonas_aeruginosa
127,s_Azospirillum_brasilense,s_Azospirillum_brasilense,s_Azospirillum_brasilense,s_Azospirillum_brasilense,s_Azospirillum_brasilense,s_Azospirillum_brasilense,s_Azospirillum_brasilense
128,s_Mycobacterium_chelonae_group,s_Mycobacterium_chelonae_group,s_Mycobacterium_chelonae_group,s_Mycobacterium_chelonae_group,s_Mycobacterium_chelonae_group,s_Mycobacterium_chelonae_group,s_Mycobacterium_chelonae_group
129,s_Rhodothermus_marinus,s_Rhodothermus_marinus,s_Rhodothermus_marinus,s_Rhodothermus_marinus,s_Rhodothermus_marinus,s_Rhodothermus_marinus,s_Rhodothermus_marinus
130,s_Sorangium_cellulosum,s_Sorangium_cellulosum,s_Sorangium_cellulosum,s_Sorangium_cellulosum,s_Sorangium_cellulosum,s_Sorangium_cellulosum,s_Sorangium_cellulosum
131,s_Prevotella_sp._oral_taxon_299,s_Prevotella_sp._oral_taxon_299,s_Prevotella_sp._oral_taxon_299,s_Prevotella_sp._oral_taxon_299,s_Prevotella_sp._oral_taxon_299,s_Prevotella_sp._oral_taxon_299,s_Prevotella_sp._oral_taxon_299
132,s_Ornithobacterium_rhinotracheale,s_Ornithobacterium_rhinotracheale,s_Ornithobacterium_rhinotracheale,s_Ornithobacterium_rhinotracheale,s_Ornithobacterium_rhinotracheale,s_Ornithobacterium_rhinotracheale,s_Ornithobacterium_rhinotracheale
133,s_Pontibacter_actiniarum,s_Pontibacter_actiniarum,s_Pontibacter_actiniarum,s_Pontibacter_actiniarum,s_Pontibacter_actiniarum,s_Pontibacter_actiniarum,s_Pontibacter_actiniarum
134,s_Ruminococcus_albus,s_Ruminococcus_albus,s_Ruminococcus_albus,s_Ruminococcus_albus,s_Ruminococcus_albus,s_Ruminococcus_albus,s_Ruminococcus_albus
135,s_Streptococcus_suis,s_Streptococcus_suis,s_Streptococcus_suis,s_Streptococcus_suis,s_Streptococcus_suis,s_Streptococcus_suis,s_Streptococcus_suis
136,s_Ruminococcus_bicirculans,s_Ruminococcus_bicirculans,s_Ruminococcus_bicirculans,s_Ruminococcus_bicirculans,s_Ruminococcus_bicirculans,s_Ruminococcus_bicirculans,s_Ruminococcus_bicirculans
137,s_Bifidobacterium_animalis,s_Bifidobacterium_animalis,s_Bifidobacterium_animalis,s_Bifidobacterium_animalis,s_Bifidobacterium_animalis,s_Bifidobacterium_animalis,s_Bifidobacterium_animalis
138,s_Salmonella_enterica,s_Salmonella_enterica,s_Salmonella_enterica,s_Salmonella_enterica,s_Salmonella_enterica,s_Salmonella_enterica,s_Salmonella_enterica
139,s_Clostridium_pasteurianum,s_Clostridium_pasteurianum,s_Clostridium_pasteurianum,s_Clostridium_pasteurianum,s_Clostridium_pasteurianum,s_Clostridium_pasteurianum,s_Clostridium_pasteurianum
140,s_Citrobacter_freundii_complex,s_Citrobacter_freundii_complex,s_Citrobacter_freundii_complex,s_Citrobacter_freundii_complex,s_Citrobacter_freundii_complex,s_Citrobacter_freundii_complex,s_Citrobacter_freundii_complex
141,s_Bifidobacterium_longum,s_Bifidobacterium_longum,s_Bifidobacterium_longum,s_Bifidobacterium_longum,s_Bifidobacterium_longum,s_Bifidobacterium_longum,s_Bifidobacterium_longum
142,s_Anaerotignum_propionicum,s_Anaerotignum_propionicum,s_Anaerotignum_propionicum,s_Anaerotignum_propionicum,s_Anaerotignum_propionicum,s_Anaerotignum_propionicum,s_Anaerotignum_propionicum
143,s_Aeromonas_hydrophila,s_Aeromonas_hydrophila,s_Aeromonas_hydrophila,s_Aeromonas_hydrophila,s_Aeromonas_hydrophila,s_Aeromonas_hydrophila,s_Aeromonas_hydrophila
144,s_Bacillus_thuringiensis,s_Bacillus_thuringiensis,s_Bacillus_thuringiensis,s_Bacillus_thuringiensis,s_Bacillus_thuringiensis,s_Bacillus_thuringiensis,s_Bacillus_thuringiensis
145,s_Clostridium_butyricum,s_Clostridium_butyricum,s_Clostridium_butyricum,s_Clostridium_butyricum,s_Clostridium_butyricum,s_Clostridium_butyricum,s_Clostridium_butyricum
146,s_Draconibacterium_orientale,s_Draconibacterium_orientale,s_Draconibacterium_orientale,s_Draconibacterium_orientale,s_Draconibacterium_orientale,s_Draconibacterium_orientale,s_Draconibacterium_orientale
147,s_Dyadobacter_fermentans,s_Dyadobacter_fermentans,s_Dyadobacter_fermentans,s_Dyadobacter_fermentans,s_Dyadobacter_fermentans,s_Dyadobacter_fermentans,s_Dyadobacter_fermentans
148,s_Acinetobacter_calcoaceticus/baumannii_complex,s_Acinetobacter_calcoaceticus/baumannii_complex,s_Acinetobacter_calcoaceticus/baumannii_complex,s_Acinetobacter_calcoaceticus/baumannii_complex,s_Acinetobacter_calcoaceticus/baumannii_complex,s_Acinetobacter_calcoaceticus/baumannii_complex,s_Acinetobacter_calcoaceticus/baumannii_complex
149,s_Desulfovibrio_fairfieldensis,s_Desulfovibrio_fairfieldensis,s_Desulfovibrio_fairfieldensis,s_Desulfovibrio_fairfieldensis,s_Desulfovibrio_fairfieldensis,s_Desulfovibrio_fairfieldensis,s_Desulfovibrio_fairfieldensis
150,s_Enterobacter_cloacae,s_Enterobacter_cloacae,s_Enterobacter_cloacae,s_Enterobacter_cloacae,s_Enterobacter_cloacae,s_Enterobacter_cloacae,s_Enterobacter_cloacae
151,s_Streptomyces_venezuelae,s_Streptomyces_venezuelae,s_Streptomyces_venezuelae,s_Streptomyces_venezuelae,s_Streptomyces_venezuelae,s_Streptomyces_venezuelae,s_Streptomyces_venezuelae
152,s_Serratia_marcescens,s_Serratia_marcescens,s_Serratia_marcescens,s_Serratia_marcescens,s_Serratia_marcescens,s_Serratia_marcescens,s_Serratia_marcescens
153,s_Variovorax_paradoxus,s_Variovorax_paradoxus,s_Variovorax_paradoxus,s_Variovorax_paradoxus,s_Variovorax_paradoxus,s_Variovorax_paradoxus,s_Variovorax_paradoxus
154,s_Lactobacillus_salivarius,s_Lactobacillus_salivarius,s_Lactobacillus_salivarius,s_Lactobacillus_salivarius,s_Lactobacillus_salivarius,s_Lactobacillus_salivarius,s_Lactobacillus_salivarius
155,s_Capnocytophaga_haemolytica,s_Capnocytophaga_haemolytica,s_Capnocytophaga_haemolytica,s_Capnocytophaga_haemolytica,s_Capnocytophaga_haemolytica,s_Capnocytophaga_haemolytica,s_Capnocytophaga_haemolytica
156,s_Bacteroidales_bacterium_CF,s_Bacteroidales_bacterium_CF,s_Bacteroidales_bacterium_CF,s_Bacteroidales_bacterium_CF,s_Bacteroidales_bacterium_CF,s_Bacteroidales_bacterium_CF,s_Bacteroidales_bacterium_CF
157,s_Hymenobacter_sp._DG25A,s_Hymenobacter_sp._DG25A,s_Hymenobacter_sp._DG25A,s_Hymenobacter_sp._DG25A,s_Hymenobacter_sp._DG25A,s_Hymenobacter_sp._DG25A,s_Hymenobacter_sp._DG25A
158,s_Paenibacillus_mucilaginosus,s_Paenibacillus_mucilaginosus,s_Paenibacillus_mucilaginosus,s_Paenibacillus_mucilaginosus,s_Paenibacillus_mucilaginosus,s_Paenibacillus_mucilaginosus,s_Paenibacillus_mucilaginosus
159,s_Bacillus_cereus,s_Bacillus_cereus,s_Bacillus_cereus,s_Bacillus_cereus,s_Bacillus_cereus,s_Bacillus_cereus,s_Bacillus_cereus
160,s_Pseudomonas_syringae,s_Pseudomonas_syringae,s_Pseudomonas_syringae,s_Pseudomonas_syringae,s_Pseudomonas_syringae,s_Pseudomonas_syringae,s_Pseudomonas_syringae
161,s_Pseudomonas_syringae_group_genomosp._1,s_Pseudomonas_syringae_group_genomosp._1,s_Pseudomonas_syringae_group_genomosp._1,s_Pseudomonas_syringae_group_genomosp._1,s_Pseudomonas_syringae_group_genomosp._1,s_Pseudomonas_syringae_group_genomosp._1,s_Pseudomonas_syringae_group_genomosp._1
162,s_Bacteroides_uniformis,s_Bacteroides_uniformis,s_Bacteroides_uniformis,s_Bacteroides_uniformis,s_Bacteroides_uniformis,s_Bacteroides_uniformis,s_Bacteroides_uniformis
163,s_Christensenella_massiliensis,s_Christensenella_massiliensis,s_Christensenella_massiliensis,s_Christensenella_massiliensis,s_Christensenella_massiliensis,s_Christensenella_massiliensis,s_Christensenella_massiliensis
164,s_Rhodococcus_opacus,s_Rhodococcus_opacus,s_Rhodococcus_opacus,s_Rhodococcus_opacus,s_Rhodococcus_opacus,s_Rhodococcus_opacus,s_Rhodococcus_opacus
165,s_Selenomonas_ruminantium,s_Selenomonas_ruminantium,s_Selenomonas_ruminantium,s_Selenomonas_ruminantium,s_Selenomonas_ruminantium,s_Selenomonas_ruminantium,s_Selenomonas_ruminantium
166,s_Clostridium_saccharoperbutylacetonicum,s_Clostridium_saccharoperbutylacetonicum,s_Clostridium_saccharoperbutylacetonicum,s_Clostridium_saccharoperbutylacetonicum,s_Clostridium_saccharoperbutylacetonicum,s_Clostridium_saccharoperbutylacetonicum,s_Clostridium_saccharoperbutylacetonicum
167,s_Lactobacillus_gasseri,s_Lactobacillus_gasseri,s_Lactobacillus_gasseri,s_Lactobacillus_gasseri,s_Lactobacillus_gasseri,s_Lactobacillus_gasseri,s_Lactobacillus_gasseri
168,s_Rhodothermaceae_bacterium_RA,s_Rhodothermaceae_bacterium_RA,s_Rhodothermaceae_bacterium_RA,s_Rhodothermaceae_bacterium_RA,s_Rhodothermaceae_bacterium_RA,s_Rhodothermaceae_bacterium_RA,s_Rhodothermaceae_bacterium_RA
169,s_Salinibacter_ruber,s_Salinibacter_ruber,s_Salinibacter_ruber,s_Salinibacter_ruber,s_Salinibacter_ruber,s_Salinibacter_ruber,s_Salinibacter_ruber
170,s_Bacillus_coagulans,s_Bacillus_coagulans,s_Bacillus_coagulans,s_Bacillus_coagulans,s_Bacillus_coagulans,s_Bacillus_coagulans,s_Bacillus_coagulans
171,s_Pontibacter_akesuensis,s_Pontibacter_akesuensis,s_Pontibacter_akesuensis,s_Pontibacter_akesuensis,s_Pontibacter_akesuensis,s_Pontibacter_akesuensis,s_Pontibacter_akesuensis
172,s_Fermentimonas_caenicola,s_Fermentimonas_caenicola,s_Fermentimonas_caenicola,s_Fermentimonas_caenicola,s_Fermentimonas_caenicola,s_Fermentimonas_caenicola,s_Fermentimonas_caenicola
173,s_Desulfovibrio_piger,s_Desulfovibrio_piger,s_Desulfovibrio_piger,s_Desulfovibrio_piger,s_Desulfovibrio_piger,s_Desulfovibrio_piger,s_Desulfovibrio_piger
174,s_Opitutaceae_bacterium_TAV5,s_Opitutaceae_bacterium_TAV5,s_Opitutaceae_bacterium_TAV5,s_Opitutaceae_bacterium_TAV5,s_Opitutaceae_bacterium_TAV5,s_Opitutaceae_bacterium_TAV5,s_Opitutaceae_bacterium_TAV5
175,s_Desulfovibrio_desulfuricans,s_Desulfovibrio_desulfuricans,s_Desulfovibrio_desulfuricans,s_Desulfovibrio_desulfuricans,s_Desulfovibrio_desulfuricans,s_Desulfovibrio_desulfuricans,s_Desulfovibrio_desulfuricans
176,s_Akkermansia_glycaniphila,s_Akkermansia_glycaniphila,s_Akkermansia_glycaniphila,s_Akkermansia_glycaniphila,s_Akkermansia_glycaniphila,s_Akkermansia_glycaniphila,s_Akkermansia_glycaniphila
177,s_Fusobacterium_periodonticum,s_Fusobacterium_periodonticum,s_Fusobacterium_periodonticum,s_Fusobacterium_periodonticum,s_Fusobacterium_periodonticum,s_Fusobacterium_periodonticum,s_Fusobacterium_periodonticum
178,s_Pseudomonas_chlororaphis,s_Pseudomonas_chlororaphis,s_Pseudomonas_chlororaphis,s_Pseudomonas_chlororaphis,s_Pseudomonas_chlororaphis,s_Pseudomonas_chlororaphis,s_Pseudomonas_chlororaphis
179,s_Spirosoma_rigui,s_Spirosoma_rigui,s_Spirosoma_rigui,s_Spirosoma_rigui,s_Spirosoma_rigui,s_Spirosoma_rigui,s_Spirosoma_rigui
180,s_Clostridium_kluyveri,s_Clostridium_kluyveri,s_Clostridium_kluyveri,s_Clostridium_kluyveri,s_Clostridium_kluyveri,s_Clostridium_kluyveri,s_Clostridium_kluyveri
181,s_Burkholderia_gladioli,s_Burkholderia_gladioli,s_Burkholderia_gladioli,s_Burkholderia_gladioli,s_Burkholderia_gladioli,s_Burkholderia_gladioli,s_Burkholderia_gladioli
182,s_Ruminococcaceae_bacterium_CPB6,s_Ruminococcaceae_bacterium_CPB6,s_Ruminococcaceae_bacterium_CPB6,s_Ruminococcaceae_bacterium_CPB6,s_Ruminococcaceae_bacterium_CPB6,s_Ruminococcaceae_bacterium_CPB6,s_Ruminococcaceae_bacterium_CPB6
183,s_Cellulosilyticum_lentocellum,s_Cellulosilyticum_lentocellum,s_Cellulosilyticum_lentocellum,s_Cellulosilyticum_lentocellum,s_Cellulosilyticum_lentocellum,s_Cellulosilyticum_lentocellum,s_Cellulosilyticum_lentocellum
184,s_Bradyrhizobium_erythrophlei,s_Bradyrhizobium_erythrophlei,s_Bradyrhizobium_erythrophlei,s_Bradyrhizobium_erythrophlei,s_Bradyrhizobium_erythrophlei,s_Bradyrhizobium_erythrophlei,s_Bradyrhizobium_erythrophlei
185,s_Streptococcus_anginosus_group,s_Streptococcus_anginosus_group,s_Streptococcus_anginosus_group,s_Streptococcus_anginosus_group,s_Streptococcus_anginosus_group,s_Streptococcus_anginosus_group,s_Streptococcus_anginosus_group
186,s_Desulfitobacterium_hafniense,s_Desulfitobacterium_hafniense,s_Desulfitobacterium_hafniense,s_Desulfitobacterium_hafniense,s_Desulfitobacterium_hafniense,s_Desulfitobacterium_hafniense,s_Desulfitobacterium_hafniense
187,s_uncultured_beta_proteobacterium,s_uncultured_beta_proteobacterium,s_uncultured_beta_proteobacterium,s_uncultured_beta_proteobacterium,s_uncultured_beta_proteobacterium,s_uncultured_beta_proteobacterium,s_uncultured_beta_proteobacterium
188,s_Megasphaera_elsdenii,s_Megasphaera_elsdenii,s_Megasphaera_elsdenii,s_Megasphaera_elsdenii,s_Megasphaera_elsdenii,s_Megasphaera_elsdenii,s_Megasphaera_elsdenii
189,s_Streptococcus_pyogenes,s_Streptococcus_pyogenes,s_Streptococcus_pyogenes,s_Streptococcus_pyogenes,s_Streptococcus_pyogenes,s_Streptococcus_pyogenes,s_Streptococcus_pyogenes
190,s_Gordonibacter_massiliensis,s_Gordonibacter_massiliensis,s_Gordonibacter_massiliensis,s_Gordonibacter_massiliensis,s_Gordonibacter_massiliensis,s_Gordonibacter_massiliensis,s_Gordonibacter_massiliensis
191,s_Ralstonia_pickettii,s_Ralstonia_pickettii,s_Ralstonia_pickettii,s_Ralstonia_pickettii,s_Ralstonia_pickettii,s_Ralstonia_pickettii,s_Ralstonia_pickettii
192,s_Helicobacter_pylori,s_Helicobacter_pylori,s_Helicobacter_pylori,s_Helicobacter_pylori,s_Helicobacter_pylori,s_Helicobacter_pylori,s_Helicobacter_pylori
193,s_Rufibacter_sp._DG31D,s_Rufibacter_sp._DG31D,s_Rufibacter_sp._DG31D,s_Rufibacter_sp._DG31D,s_Rufibacter_sp._DG31D,s_Rufibacter_sp._DG31D,s_Rufibacter_sp._DG31D
194,s_Sinorhizobium_meliloti,s_Sinorhizobium_meliloti,s_Sinorhizobium_meliloti,s_Sinorhizobium_meliloti,s_Sinorhizobium_meliloti,s_Sinorhizobium_meliloti,s_Sinorhizobium_meliloti
195,s_Clostridium_bornimense,s_Clostridium_bornimense,s_Clostridium_bornimense,s_Clostridium_bornimense,s_Clostridium_bornimense,s_Clostridium_bornimense,s_Clostridium_bornimense
196,s_Achromobacter_xylosoxidans,s_Achromobacter_xylosoxidans,s_Achromobacter_xylosoxidans,s_Achromobacter_xylosoxidans,s_Achromobacter_xylosoxidans,s_Achromobacter_xylosoxidans,s_Achromobacter_xylosoxidans
197,s_Myxococcus_fulvus,s_Myxococcus_fulvus,s_Myxococcus_fulvus,s_Myxococcus_fulvus,s_Myxococcus_fulvus,s_Myxococcus_fulvus,s_Myxococcus_fulvus
198,s_Desulfovibrio_magneticus,s_Desulfovibrio_magneticus,s_Desulfovibrio_magneticus,s_Desulfovibrio_magneticus,s_Desulfovibrio_magneticus,s_Desulfovibrio_magneticus,s_Desulfovibrio_magneticus
199,s_Klebsiella_pneumoniae,s_Klebsiella_pneumoniae,s_Klebsiella_pneumoniae,s_Klebsiella_pneumoniae,s_Klebsiella_pneumoniae,s_Klebsiella_pneumoniae,s_Klebsiella_pneumoniae
200,s_Propionibacterium_freudenreichii,s_Propionibacterium_freudenreichii,s_Propionibacterium_freudenreichii,s_Propionibacterium_freudenreichii,s_Propionibacterium_freudenreichii,s_Propionibacterium_freudenreichii,s_Propionibacterium_freudenreichii
201,s_Clostridium_chauvoei,s_Clostridium_chauvoei,s_Clostridium_chauvoei,s_Clostridium_chauvoei,s_Clostridium_chauvoei,s_Clostridium_chauvoei,s_Clostridium_chauvoei
202,s_Bifidobacterium_breve,s_Bifidobacterium_breve,s_Bifidobacterium_breve,s_Bifidobacterium_breve,s_Bifidobacterium_breve,s_Bifidobacterium_breve,s_Bifidobacterium_breve
203,s_Sinorhizobium_fredii,s_Sinorhizobium_fredii,s_Sinorhizobium_fredii,s_Sinorhizobium_fredii,s_Sinorhizobium_fredii,s_Sinorhizobium_fredii,s_Sinorhizobium_fredii
204,s_Olsenella_sp._Marseille-P2300,s_Olsenella_sp._Marseille-P2300,s_Olsenella_sp._Marseille-P2300,s_Olsenella_sp._Marseille-P2300,s_Olsenella_sp._Marseille-P2300,s_Olsenella_sp._Marseille-P2300,s_Olsenella_sp._Marseille-P2300
205,s_Methylobacterium_extorquens,s_Methylobacterium_extorquens,s_Methylobacterium_extorquens,s_Methylobacterium_extorquens,s_Methylobacterium_extorquens,s_Methylobacterium_extorquens,s_Methylobacterium_extorquens
206,s_Methylobacterium_extorquens_group,s_Methylobacterium_extorquens_group,s_Methylobacterium_extorquens_group,s_Methylobacterium_extorquens_group,s_Methylobacterium_extorquens_group,s_Methylobacterium_extorquens_group,s_Methylobacterium_extorquens_group
207,s_Faecalitalea_cylindroides,s_Faecalitalea_cylindroides,s_Faecalitalea_cylindroides,s_Faecalitalea_cylindroides,s_Faecalitalea_cylindroides,s_Faecalitalea_cylindroides,s_Faecalitalea_cylindroides
208,s_Streptomyces_lydicus,s_Streptomyces_lydicus,s_Streptomyces_lydicus,s_Streptomyces_lydicus,s_Streptomyces_lydicus,s_Streptomyces_lydicus,s_Streptomyces_lydicus
209,s_Fibrella_sp._ES10-3-2-2,s_Fibrella_sp._ES10-3-2-2,s_Fibrella_sp._ES10-3-2-2,s_Fibrella_sp._ES10-3-2-2,s_Fibrella_sp._ES10-3-2-2,s_Fibrella_sp._ES10-3-2-2,s_Fibrella_sp._ES10-3-2-2
210,s_Spirosoma_montaniterrae,s_Spirosoma_montaniterrae,s_Spirosoma_montaniterrae,s_Spirosoma_montaniterrae,s_Spirosoma_montaniterrae,s_Spirosoma_montaniterrae,s_Spirosoma_montaniterrae
211,s_Clostridium_baratii,s_Clostridium_baratii,s_Clostridium_baratii,s_Clostridium_baratii,s_Clostridium_baratii,s_Clostridium_baratii,s_Clostridium_baratii
212,s_Bacillus_subtilis,s_Bacillus_subtilis,s_Bacillus_subtilis,s_Bacillus_subtilis,s_Bacillus_subtilis,s_Bacillus_subtilis,s_Bacillus_subtilis
213,s_Acidaminococcus_fermentans,s_Acidaminococcus_fermentans,s_Acidaminococcus_fermentans,s_Acidaminococcus_fermentans,s_Acidaminococcus_fermentans,s_Acidaminococcus_fermentans,s_Acidaminococcus_fermentans
214,s_Archangium_gephyra,s_Archangium_gephyra,s_Archangium_gephyra,s_Archangium_gephyra,s_Archangium_gephyra,s_Archangium_gephyra,s_Archangium_gephyra
215,s_Gemmatirosa_kalamazoonesis,s_Gemmatirosa_kalamazoonesis,s_Gemmatirosa_kalamazoonesis,s_Gemmatirosa_kalamazoonesis,s_Gemmatirosa_kalamazoonesis,s_Gemmatirosa_kalamazoonesis,s_Gemmatirosa_kalamazoonesis
216,s_Listeria_monocytogenes,s_Listeria_monocytogenes,s_Listeria_monocytogenes,s_Listeria_monocytogenes,s_Listeria_monocytogenes,s_Listeria_monocytogenes,s_Listeria_monocytogenes
217,s_Libanicoccus_massiliensis,s_Libanicoccus_massiliensis,s_Libanicoccus_massiliensis,s_Libanicoccus_massiliensis,s_Libanicoccus_massiliensis,s_Libanicoccus_massiliensis,s_Libanicoccus_massiliensis
218,s_Streptomyces_hygroscopicus,s_Streptomyces_hygroscopicus,s_Streptomyces_hygroscopicus,s_Streptomyces_hygroscopicus,s_Streptomyces_hygroscopicus,s_Streptomyces_hygroscopicus,s_Streptomyces_hygroscopicus
219,s_Lactococcus_lactis,s_Lactococcus_lactis,s_Lactococcus_lactis,s_Lactococcus_lactis,s_Lactococcus_lactis,s_Lactococcus_lactis,s_Lactococcus_lactis
220,s_Haliangium_ochraceum,s_Haliangium_ochraceum,s_Haliangium_ochraceum,s_Haliangium_ochraceum,s_Haliangium_ochraceum,s_Haliangium_ochraceum,s_Haliangium_ochraceum
221,s_Bifidobacterium_bifidum,s_Bifidobacterium_bifidum,s_Bifidobacterium_bifidum,s_Bifidobacterium_bifidum,s_Bifidobacterium_bifidum,s_Bifidobacterium_bifidum,s_Bifidobacterium_bifidum
222,s_Runella_slithyformis,s_Runella_slithyformis,s_Runella_slithyformis,s_Runella_slithyformis,s_Runella_slithyformis,s_Runella_slithyformis,s_Runella_slithyformis
223,s_Deinococcus_radiodurans,s_Deinococcus_radiodurans,s_Deinococcus_radiodurans,s_Deinococcus_radiodurans,s_Deinococcus_radiodurans,s_Deinococcus_radiodurans,s_Deinococcus_radiodurans
224,s_Flavobacterium_psychrophilum,s_Flavobacterium_psychrophilum,s_Flavobacterium_psychrophilum,s_Flavobacterium_psychrophilum,s_Flavobacterium_psychrophilum,s_Flavobacterium_psychrophilum,s_Flavobacterium_psychrophilum
225,s_Paenibacillus_donghaensis,s_Paenibacillus_donghaensis,s_Paenibacillus_donghaensis,s_Paenibacillus_donghaensis,s_Paenibacillus_donghaensis,s_Paenibacillus_donghaensis,s_Paenibacillus_donghaensis
226,s_Chitinophaga_pinensis,s_Chitinophaga_pinensis,s_Chitinophaga_pinensis,s_Chitinophaga_pinensis,s_Chitinophaga_pinensis,s_Chitinophaga_pinensis,s_Chitinophaga_pinensis
227,s_Burkholderia_cenocepacia,s_Burkholderia_cenocepacia,s_Burkholderia_cenocepacia,s_Burkholderia_cenocepacia,s_Burkholderia_cenocepacia,s_Burkholderia_cenocepacia,s_Burkholderia_cenocepacia
228,s_Bacillus_mycoides,s_Bacillus_mycoides,s_Bacillus_mycoides,s_Bacillus_mycoides,s_Bacillus_mycoides,s_Bacillus_mycoides,s_Bacillus_mycoides
229,s_Lacunisphaera_limnophila,s_Lacunisphaera_limnophila,s_Lacunisphaera_limnophila,s_Lacunisphaera_limnophila,s_Lacunisphaera_limnophila,s_Lacunisphaera_limnophila,s_Lacunisphaera_limnophila
230,s_Nonomuraea_sp._ATCC_55076,s_Nonomuraea_sp._ATCC_55076,s_Nonomuraea_sp._ATCC_55076,s_Nonomuraea_sp._ATCC_55076,s_Nonomuraea_sp._ATCC_55076,s_Nonomuraea_sp._ATCC_55076,s_Nonomuraea_sp._ATCC_55076
231,s_Minicystis_rosea,s_Minicystis_rosea,s_Minicystis_rosea,s_Minicystis_rosea,s_Minicystis_rosea,s_Minicystis_rosea,s_Minicystis_rosea
232,s_Ruminiclostridium_thermocellum,s_Ruminiclostridium_thermocellum,s_Ruminiclostridium_thermocellum,s_Ruminiclostridium_thermocellum,s_Ruminiclostridium_thermocellum,s_Ruminiclostridium_thermocellum,s_Ruminiclostridium_thermocellum
233,s_Rhodobacter_sphaeroides,s_Rhodobacter_sphaeroides,s_Rhodobacter_sphaeroides,s_Rhodobacter_sphaeroides,s_Rhodobacter_sphaeroides,s_Rhodobacter_sphaeroides,s_Rhodobacter_sphaeroides
234,s_Bradyrhizobium_diazoefficiens,s_Bradyrhizobium_diazoefficiens,s_Bradyrhizobium_diazoefficiens,s_Bradyrhizobium_diazoefficiens,s_Bradyrhizobium_diazoefficiens,s_Bradyrhizobium_diazoefficiens,s_Bradyrhizobium_diazoefficiens
235,s_Agrobacterium_tumefaciens_complex,s_Agrobacterium_tumefaciens_complex,s_Agrobacterium_tumefaciens_complex,s_Agrobacterium_tumefaciens_complex,s_Agrobacterium_tumefaciens_complex,s_Agrobacterium_tumefaciens_complex,s_Agrobacterium_tumefaciens_complex
236,s_Burkholderia_cepacia,s_Burkholderia_cepacia,s_Burkholderia_cepacia,s_Burkholderia_cepacia,s_Burkholderia_cepacia,s_Burkholderia_cepacia,s_Burkholderia_cepacia
237,s_Chitinophaga_sp._MD30,s_Chitinophaga_sp._MD30,s_Chitinophaga_sp._MD30,s_Chitinophaga_sp._MD30,s_Chitinophaga_sp._MD30,s_Chitinophaga_sp._MD30,s_Chitinophaga_sp._MD30
