OTUs,Domain,Phylum,Class,Order,Family,Genus,Species
21500,21500,21500,21500,21500,21500,21500,4290
21502,21502,21502,21502,21502,21502,21502,4291
21503,21503,21503,21503,21503,21503,21503,4292
21512,21512,21512,21512,21512,21512,21512,4293
21515,21515,21515,21515,21515,21515,21515,4294
21526,21526,21526,21526,21526,21526,21526,4295
21529,21529,21529,21529,21529,21529,21529,4296
21533,21533,21533,21533,21533,21533,21533,4297
21534,21534,21534,21534,21534,21534,21534,4298
21538,21538,21538,21538,21538,21538,21538,4299
21542,21542,21542,21542,21542,21542,21542,4300
21545,21545,21545,21545,21545,21545,21545,4301
21547,21547,21547,21547,21547,21547,21547,4302
21550,21550,21550,21550,21550,21550,21550,4303
21552,21552,21552,21552,21552,21552,21552,4304
21553,21553,21553,21553,21553,21553,21553,4305
21556,21556,21556,21556,21556,21556,21556,4306
21557,21557,21557,21557,21557,21557,21557,4307
21561,21561,21561,21561,21561,21561,21561,4308
21563,21563,21563,21563,21563,21563,21563,4309
21566,21566,21566,21566,21566,21566,21566,4310
21569,21569,21569,21569,21569,21569,21569,4311
21570,21570,21570,21570,21570,21570,21570,4312
21571,21571,21571,21571,21571,21571,21571,4313
21572,21572,21572,21572,21572,21572,21572,4314
21575,21575,21575,21575,21575,21575,21575,4315
21585,21585,21585,21585,21585,21585,21585,4316
21586,21586,21586,21586,21586,21586,21586,4317
21588,21588,21588,21588,21588,21588,21588,4318
21600,21600,21600,21600,21600,21600,21600,4319
21602,21602,21602,21602,21602,21602,21602,4320
21616,21616,21616,21616,21616,21616,21616,4321
21657,21657,21657,21657,21657,21657,21657,4322
21659,21659,21659,21659,21659,21659,21659,4323
21665,21665,21665,21665,21665,21665,21665,4324
21667,21667,21667,21667,21667,21667,21667,4325
21668,21668,21668,21668,21668,21668,21668,4326
21673,21673,21673,21673,21673,21673,21673,4327
21677,21677,21677,21677,21677,21677,21677,4328
21678,21678,21678,21678,21678,21678,21678,4329
21680,21680,21680,21680,21680,21680,21680,4330
21682,21682,21682,21682,21682,21682,21682,4331
21690,21690,21690,21690,21690,21690,21690,4332
21696,21696,21696,21696,21696,21696,21696,4333
21698,21698,21698,21698,21698,21698,21698,4334
21700,21700,21700,21700,21700,21700,21700,4335
21703,21703,21703,21703,21703,21703,21703,4336
21705,21705,21705,21705,21705,21705,21705,4337
21708,21708,21708,21708,21708,21708,21708,4338
21712,21712,21712,21712,21712,21712,21712,4339
21715,21715,21715,21715,21715,21715,21715,4340
21716,21716,21716,21716,21716,21716,21716,4341
21717,21717,21717,21717,21717,21717,21717,4342
21719,21719,21719,21719,21719,21719,21719,4343
21721,21721,21721,21721,21721,21721,21721,4344
21723,21723,21723,21723,21723,21723,21723,4345
21725,21725,21725,21725,21725,21725,21725,4346
21726,21726,21726,21726,21726,21726,21726,4347
21727,21727,21727,21727,21727,21727,21727,4348
21755,21755,21755,21755,21755,21755,21755,4349
21761,21761,21761,21761,21761,21761,21761,4350
21769,21769,21769,21769,21769,21769,21769,4351
21786,21786,21786,21786,21786,21786,21786,4352
21788,21788,21788,21788,21788,21788,21788,4353
21789,21789,21789,21789,21789,21789,21789,4354
21792,21792,21792,21792,21792,21792,21792,4355
21796,21796,21796,21796,21796,21796,21796,4356
21804,21804,21804,21804,21804,21804,21804,4357
21809,21809,21809,21809,21809,21809,21809,4358
21814,21814,21814,21814,21814,21814,21814,4359
21815,21815,21815,21815,21815,21815,21815,4360
21823,21823,21823,21823,21823,21823,21823,4361
21825,21825,21825,21825,21825,21825,21825,4362
21829,21829,21829,21829,21829,21829,21829,4363
21830,21830,21830,21830,21830,21830,21830,4364
21831,21831,21831,21831,21831,21831,21831,4365
21832,21832,21832,21832,21832,21832,21832,4366
21833,21833,21833,21833,21833,21833,21833,4367
21835,21835,21835,21835,21835,21835,21835,4368
21836,21836,21836,21836,21836,21836,21836,4369
21844,21844,21844,21844,21844,21844,21844,4370
21845,21845,21845,21845,21845,21845,21845,4371
21847,21847,21847,21847,21847,21847,21847,4372
21853,21853,21853,21853,21853,21853,21853,4373
21856,21856,21856,21856,21856,21856,21856,4374
21858,21858,21858,21858,21858,21858,21858,4375
21860,21860,21860,21860,21860,21860,21860,4376
21862,21862,21862,21862,21862,21862,21862,4377
21863,21863,21863,21863,21863,21863,21863,4378
21864,21864,21864,21864,21864,21864,21864,4379
21867,21867,21867,21867,21867,21867,21867,4380
21868,21868,21868,21868,21868,21868,21868,4381
21873,21873,21873,21873,21873,21873,21873,4382
21874,21874,21874,21874,21874,21874,21874,4383
21875,21875,21875,21875,21875,21875,21875,4384
21878,21878,21878,21878,21878,21878,21878,4385
21879,21879,21879,21879,21879,21879,21879,4386
21880,21880,21880,21880,21880,21880,21880,4387
21882,21882,21882,21882,21882,21882,21882,4388
21884,21884,21884,21884,21884,21884,21884,4389
21886,21886,21886,21886,21886,21886,21886,4390
21888,21888,21888,21888,21888,21888,21888,4391
21890,21890,21890,21890,21890,21890,21890,4392
21894,21894,21894,21894,21894,21894,21894,4393
21895,21895,21895,21895,21895,21895,21895,4394
21897,21897,21897,21897,21897,21897,21897,4395
21912,21912,21912,21912,21912,21912,21912,4396
21916,21916,21916,21916,21916,21916,21916,4397
21918,21918,21918,21918,21918,21918,21918,4398
21920,21920,21920,21920,21920,21920,21920,4399
21921,21921,21921,21921,21921,21921,21921,4400
21925,21925,21925,21925,21925,21925,21925,4401
21926,21926,21926,21926,21926,21926,21926,4402
21930,21930,21930,21930,21930,21930,21930,4403
21931,21931,21931,21931,21931,21931,21931,4404
21933,21933,21933,21933,21933,21933,21933,4405
21934,21934,21934,21934,21934,21934,21934,4406
21935,21935,21935,21935,21935,21935,21935,4407
21937,21937,21937,21937,21937,21937,21937,4408
21945,21945,21945,21945,21945,21945,21945,4409
21947,21947,21947,21947,21947,21947,21947,4410
21948,21948,21948,21948,21948,21948,21948,4411
21951,21951,21951,21951,21951,21951,21951,4412
21957,21957,21957,21957,21957,21957,21957,4413
21969,21969,21969,21969,21969,21969,21969,4414
21972,21972,21972,21972,21972,21972,21972,4415
21973,21973,21973,21973,21973,21973,21973,4416
21981,21981,21981,21981,21981,21981,21981,4417
21982,21982,21982,21982,21982,21982,21982,4418
21991,21991,21991,21991,21991,21991,21991,4419
21992,21992,21992,21992,21992,21992,21992,4420
21995,21995,21995,21995,21995,21995,21995,4421
21996,21996,21996,21996,21996,21996,21996,4422
22000,22000,22000,22000,22000,22000,22000,4423
22003,22003,22003,22003,22003,22003,22003,4424
22004,22004,22004,22004,22004,22004,22004,4425
22005,22005,22005,22005,22005,22005,22005,4426
22011,22011,22011,22011,22011,22011,22011,4427
22012,22012,22012,22012,22012,22012,22012,4428
22014,22014,22014,22014,22014,22014,22014,4429
22015,22015,22015,22015,22015,22015,22015,4430
22023,22023,22023,22023,22023,22023,22023,4431
22053,22053,22053,22053,22053,22053,22053,4432
22064,22064,22064,22064,22064,22064,22064,4433
22106,22106,22106,22106,22106,22106,22106,4434
22109,22109,22109,22109,22109,22109,22109,4435
22110,22110,22110,22110,22110,22110,22110,4436
22114,22114,22114,22114,22114,22114,22114,4437
22120,22120,22120,22120,22120,22120,22120,4438
22121,22121,22121,22121,22121,22121,22121,4439
22123,22123,22123,22123,22123,22123,22123,4440
22124,22124,22124,22124,22124,22124,22124,4441
22125,22125,22125,22125,22125,22125,22125,4442
22129,22129,22129,22129,22129,22129,22129,4443
22135,22135,22135,22135,22135,22135,22135,4444
22136,22136,22136,22136,22136,22136,22136,4445
22138,22138,22138,22138,22138,22138,22138,4446
22139,22139,22139,22139,22139,22139,22139,4447
22141,22141,22141,22141,22141,22141,22141,4448
22146,22146,22146,22146,22146,22146,22146,4449
22147,22147,22147,22147,22147,22147,22147,4450
22148,22148,22148,22148,22148,22148,22148,4451
22149,22149,22149,22149,22149,22149,22149,4452
22150,22150,22150,22150,22150,22150,22150,4453
22151,22151,22151,22151,22151,22151,22151,4454
22152,22152,22152,22152,22152,22152,22152,4455
22155,22155,22155,22155,22155,22155,22155,4456
22156,22156,22156,22156,22156,22156,22156,4457
22173,22173,22173,22173,22173,22173,22173,4458
22176,22176,22176,22176,22176,22176,22176,4459
22179,22179,22179,22179,22179,22179,22179,4460
22188,22188,22188,22188,22188,22188,22188,4461
22191,22191,22191,22191,22191,22191,22191,4462
22192,22192,22192,22192,22192,22192,22192,4463
22199,22199,22199,22199,22199,22199,22199,4464
22206,22206,22206,22206,22206,22206,22206,4465
22212,22212,22212,22212,22212,22212,22212,4466
22221,22221,22221,22221,22221,22221,22221,4467
22222,22222,22222,22222,22222,22222,22222,4468
22230,22230,22230,22230,22230,22230,22230,4469
22247,22247,22247,22247,22247,22247,22247,4470
22274,22274,22274,22274,22274,22274,22274,4471
22280,22280,22280,22280,22280,22280,22280,4472
22281,22281,22281,22281,22281,22281,22281,4473
22282,22282,22282,22282,22282,22282,22282,4474
22283,22283,22283,22283,22283,22283,22283,4475
22285,22285,22285,22285,22285,22285,22285,4476
22286,22286,22286,22286,22286,22286,22286,4477
22288,22288,22288,22288,22288,22288,22288,4478
22301,22301,22301,22301,22301,22301,22301,4479
22304,22304,22304,22304,22304,22304,22304,4480
22305,22305,22305,22305,22305,22305,22305,4481
22308,22308,22308,22308,22308,22308,22308,4482
22309,22309,22309,22309,22309,22309,22309,4483
22310,22310,22310,22310,22310,22310,22310,4484
22313,22313,22313,22313,22313,22313,22313,4485
22315,22315,22315,22315,22315,22315,22315,4486
22317,22317,22317,22317,22317,22317,22317,4487
22318,22318,22318,22318,22318,22318,22318,4488
22319,22319,22319,22319,22319,22319,22319,4489
22326,22326,22326,22326,22326,22326,22326,4490
22333,22333,22333,22333,22333,22333,22333,4491
22337,22337,22337,22337,22337,22337,22337,4492
22338,22338,22338,22338,22338,22338,22338,4493
22339,22339,22339,22339,22339,22339,22339,4494
22343,22343,22343,22343,22343,22343,22343,4495
22352,22352,22352,22352,22352,22352,22352,4496
22353,22353,22353,22353,22353,22353,22353,4497
22362,22362,22362,22362,22362,22362,22362,4498
22374,22374,22374,22374,22374,22374,22374,4499
22379,22379,22379,22379,22379,22379,22379,4500
22404,22404,22404,22404,22404,22404,22404,4501
22411,22411,22411,22411,22411,22411,22411,4502
22412,22412,22412,22412,22412,22412,22412,4503
22413,22413,22413,22413,22413,22413,22413,4504
22418,22418,22418,22418,22418,22418,22418,4505
22419,22419,22419,22419,22419,22419,22419,4506
22421,22421,22421,22421,22421,22421,22421,4507
22424,22424,22424,22424,22424,22424,22424,4508
22425,22425,22425,22425,22425,22425,22425,4509
22428,22428,22428,22428,22428,22428,22428,4510
22431,22431,22431,22431,22431,22431,22431,4511
22432,22432,22432,22432,22432,22432,22432,4512
22433,22433,22433,22433,22433,22433,22433,4513
22439,22439,22439,22439,22439,22439,22439,4514
22443,22443,22443,22443,22443,22443,22443,4515
22444,22444,22444,22444,22444,22444,22444,4516
22445,22445,22445,22445,22445,22445,22445,4517
22446,22446,22446,22446,22446,22446,22446,4518
22447,22447,22447,22447,22447,22447,22447,4519
22450,22450,22450,22450,22450,22450,22450,4520
22456,22456,22456,22456,22456,22456,22456,4521
22458,22458,22458,22458,22458,22458,22458,4522
22459,22459,22459,22459,22459,22459,22459,4523
22463,22463,22463,22463,22463,22463,22463,4524
22473,22473,22473,22473,22473,22473,22473,4525
22475,22475,22475,22475,22475,22475,22475,4526
22498,22498,22498,22498,22498,22498,22498,4527
22506,22506,22506,22506,22506,22506,22506,4528
22509,22509,22509,22509,22509,22509,22509,4529
22510,22510,22510,22510,22510,22510,22510,4530
22512,22512,22512,22512,22512,22512,22512,4531
22515,22515,22515,22515,22515,22515,22515,4532
22517,22517,22517,22517,22517,22517,22517,4533
22518,22518,22518,22518,22518,22518,22518,4534
22522,22522,22522,22522,22522,22522,22522,4535
22523,22523,22523,22523,22523,22523,22523,4536
22525,22525,22525,22525,22525,22525,22525,4537
22527,22527,22527,22527,22527,22527,22527,4538
22529,22529,22529,22529,22529,22529,22529,4539
22531,22531,22531,22531,22531,22531,22531,4540
22533,22533,22533,22533,22533,22533,22533,4541
22535,22535,22535,22535,22535,22535,22535,4542
22536,22536,22536,22536,22536,22536,22536,4543
22543,22543,22543,22543,22543,22543,22543,4544
22545,22545,22545,22545,22545,22545,22545,4545
22553,22553,22553,22553,22553,22553,22553,4546
22555,22555,22555,22555,22555,22555,22555,4547
22557,22557,22557,22557,22557,22557,22557,4548
22558,22558,22558,22558,22558,22558,22558,4549
22559,22559,22559,22559,22559,22559,22559,4550
22562,22562,22562,22562,22562,22562,22562,4551
22566,22566,22566,22566,22566,22566,22566,4552
22572,22572,22572,22572,22572,22572,22572,4553
22575,22575,22575,22575,22575,22575,22575,4554
22578,22578,22578,22578,22578,22578,22578,4555
22583,22583,22583,22583,22583,22583,22583,4556
22586,22586,22586,22586,22586,22586,22586,4557
22593,22593,22593,22593,22593,22593,22593,4558
22596,22596,22596,22596,22596,22596,22596,4559
22597,22597,22597,22597,22597,22597,22597,4560
22598,22598,22598,22598,22598,22598,22598,4561
22599,22599,22599,22599,22599,22599,22599,4562
22603,22603,22603,22603,22603,22603,22603,4563
22605,22605,22605,22605,22605,22605,22605,4564
22608,22608,22608,22608,22608,22608,22608,4565
22611,22611,22611,22611,22611,22611,22611,4566
22615,22615,22615,22615,22615,22615,22615,4567
22616,22616,22616,22616,22616,22616,22616,4568
22621,22621,22621,22621,22621,22621,22621,4569
22622,22622,22622,22622,22622,22622,22622,4570
22628,22628,22628,22628,22628,22628,22628,4571
22629,22629,22629,22629,22629,22629,22629,4572
22631,22631,22631,22631,22631,22631,22631,4573
22632,22632,22632,22632,22632,22632,22632,4574
22633,22633,22633,22633,22633,22633,22633,4575
22638,22638,22638,22638,22638,22638,22638,4576
22643,22643,22643,22643,22643,22643,22643,4577
22651,22651,22651,22651,22651,22651,22651,4578
22658,22658,22658,22658,22658,22658,22658,4579
22663,22663,22663,22663,22663,22663,22663,4580
22681,22681,22681,22681,22681,22681,22681,4581
22705,22705,22705,22705,22705,22705,22705,4582
22708,22708,22708,22708,22708,22708,22708,4583
22711,22711,22711,22711,22711,22711,22711,4584
22712,22712,22712,22712,22712,22712,22712,4585
22713,22713,22713,22713,22713,22713,22713,4586
22714,22714,22714,22714,22714,22714,22714,4587
22723,22723,22723,22723,22723,22723,22723,4588
22724,22724,22724,22724,22724,22724,22724,4589
22730,22730,22730,22730,22730,22730,22730,4590
22731,22731,22731,22731,22731,22731,22731,4591
22732,22732,22732,22732,22732,22732,22732,4592
22733,22733,22733,22733,22733,22733,22733,4593
22743,22743,22743,22743,22743,22743,22743,4594
22749,22749,22749,22749,22749,22749,22749,4595
22751,22751,22751,22751,22751,22751,22751,4596
22753,22753,22753,22753,22753,22753,22753,4597
22756,22756,22756,22756,22756,22756,22756,4598
22763,22763,22763,22763,22763,22763,22763,4599
22766,22766,22766,22766,22766,22766,22766,4600
22768,22768,22768,22768,22768,22768,22768,4601
22770,22770,22770,22770,22770,22770,22770,4602
22779,22779,22779,22779,22779,22779,22779,4603
22781,22781,22781,22781,22781,22781,22781,4604
22783,22783,22783,22783,22783,22783,22783,4605
22787,22787,22787,22787,22787,22787,22787,4606
22788,22788,22788,22788,22788,22788,22788,4607
22792,22792,22792,22792,22792,22792,22792,4608
22793,22793,22793,22793,22793,22793,22793,4609
22794,22794,22794,22794,22794,22794,22794,4610
22795,22795,22795,22795,22795,22795,22795,4611
22797,22797,22797,22797,22797,22797,22797,4612
22798,22798,22798,22798,22798,22798,22798,4613
22801,22801,22801,22801,22801,22801,22801,4614
22804,22804,22804,22804,22804,22804,22804,4615
22806,22806,22806,22806,22806,22806,22806,4616
22808,22808,22808,22808,22808,22808,22808,4617
22809,22809,22809,22809,22809,22809,22809,4618
22844,22844,22844,22844,22844,22844,22844,4619
22845,22845,22845,22845,22845,22845,22845,4620
22855,22855,22855,22855,22855,22855,22855,4621
22859,22859,22859,22859,22859,22859,22859,4622
22860,22860,22860,22860,22860,22860,22860,4623
22861,22861,22861,22861,22861,22861,22861,4624
22863,22863,22863,22863,22863,22863,22863,4625
22867,22867,22867,22867,22867,22867,22867,4626
22871,22871,22871,22871,22871,22871,22871,4627
22872,22872,22872,22872,22872,22872,22872,4628
22873,22873,22873,22873,22873,22873,22873,4629
22875,22875,22875,22875,22875,22875,22875,4630
22876,22876,22876,22876,22876,22876,22876,4631
22878,22878,22878,22878,22878,22878,22878,4632
22882,22882,22882,22882,22882,22882,22882,4633
22883,22883,22883,22883,22883,22883,22883,4634
22885,22885,22885,22885,22885,22885,22885,4635
22887,22887,22887,22887,22887,22887,22887,4636
22889,22889,22889,22889,22889,22889,22889,4637
22892,22892,22892,22892,22892,22892,22892,4638
22898,22898,22898,22898,22898,22898,22898,4639
22900,22900,22900,22900,22900,22900,22900,4640
22908,22908,22908,22908,22908,22908,22908,4641
22912,22912,22912,22912,22912,22912,22912,4642
22913,22913,22913,22913,22913,22913,22913,4643
22914,22914,22914,22914,22914,22914,22914,4644
22918,22918,22918,22918,22918,22918,22918,4645
22919,22919,22919,22919,22919,22919,22919,4646
22922,22922,22922,22922,22922,22922,22922,4647
22923,22923,22923,22923,22923,22923,22923,4648
22927,22927,22927,22927,22927,22927,22927,4649
22933,22933,22933,22933,22933,22933,22933,4650
22935,22935,22935,22935,22935,22935,22935,4651
22951,22951,22951,22951,22951,22951,22951,4652
22953,22953,22953,22953,22953,22953,22953,4653
22956,22956,22956,22956,22956,22956,22956,4654
22957,22957,22957,22957,22957,22957,22957,4655
22961,22961,22961,22961,22961,22961,22961,4656
22962,22962,22962,22962,22962,22962,22962,4657
22963,22963,22963,22963,22963,22963,22963,4658
22966,22966,22966,22966,22966,22966,22966,4659
22968,22968,22968,22968,22968,22968,22968,4660
22969,22969,22969,22969,22969,22969,22969,4661
22970,22970,22970,22970,22970,22970,22970,4662
22972,22972,22972,22972,22972,22972,22972,4663
22975,22975,22975,22975,22975,22975,22975,4664
22983,22983,22983,22983,22983,22983,22983,4665
